"","description","url"
"62","FDA granted accelerated approval for blinatumomab (BLINCYTO, Amgen Inc.) for the treatment of Philadelphia chromosome-negative relapsed or refractory B-cell precursor acute lymphoblastic leukemia (R/R ALL). More Information. December 3, 2014","https://wayback.archive-it.org/7993/20170111064250/http%3A//www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm425597.htm"
"63","FDA approved bevacizumab solution for intravenous infusion (Avastin, Genentech, Inc.) in combination with paclitaxel, pegylated liposomal doxorubicin, or topotecan for the treatment of patients with platinum-resistant, recurrent epithelial ovarian, fallopian tube, or primary peritoneal cancer. More Information. November 14, 2014 ","https://wayback.archive-it.org/7993/20170111064250/http%3A//www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm423159.htm"
"64","FDA approved ramucirumab (Cyramza, Eli Lilly and Company) for use in combination with paclitaxel for the treatment of patients with advanced gastric or gastroesophageal junction (GEJ) adenocarcinoma. Ramucirumab was approved in April, 2014 as a single agent for the treatment of patients with advanced gastric or GEJ adenocarcinoma refractory to or progressive following first-line therapy with platinum or fluoropyrimidine chemotherapy. More Information. November 5, 2014","https://wayback.archive-it.org/7993/20170111064250/http%3A//www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm421930.htm"
"65","FDA granted accelerated approval to pembrolizumab (KEYTRUDA, Merck Sharp & Dohme Corp.) for the treatment of patients with unresectable or metastatic melanoma and disease progression following ipilimumab and, if BRAF V600 mutation positive, a BRAF inhibitor.More Information. September 4, 2014","https://wayback.archive-it.org/7993/20170111064250/http%3A//www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm412861.htm"
"66","FDA approved bevacizumab solution for intravenous infusion (Avastin, Genentech, Inc.) for the treatment of persistent, recurrent or metastatic cervical cancer, in combination with paclitaxel and cisplatin or paclitaxel and topotecan. More Information. August 14, 2014","https://wayback.archive-it.org/7993/20170111064250/http%3A//www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm410128.htm"
"67","FDA approved idelalisib (Zydelig tablets, GileadSciences, Inc.) for the treatment of patients with relapsed chronic lymphocytic leukemia (CLL), in combination with rituximab, for whom rituximab alone would be considered appropriate therapy due to other co-morbidities. More Information. July 23, 2014","https://wayback.archive-it.org/7993/20170111064250/http%3A//www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm406410.htm"
"68","FDA granted accelerated approval to belinostat (BELEODAQ, Spectrum Pharmaceuticals, Inc.) for the treatment of patients with relapsed or refractory peripheral T-cell lymphoma (PTCL). More Information. July 3, 2014","https://wayback.archive-it.org/7993/20170111064250/http%3A//www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm403960.htm"
"69","FDA granted accelerated approval to ceritinib (ZYKADIA, Novartis Pharmaceuticals Corporation) for the treatment of patients with anaplastic lymphoma kinase (ALK)-positive, metastatic non-small cell lung cancer (NSCLC) with disease progression on or who are intolerant to crizotinib. More Information. April 29, 2014","https://wayback.archive-it.org/7993/20170111064250/http%3A//www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm395386.htm"
"70","FDA approved an oral suspension of mercaptopurine (Purixan, NOVA Laboratories Limited). Mercaptopurine is a 20 mg/ml oral suspension. Purixan is indicated for the treatment of patients with acute lymphoblastic leukemia (ALL) as part of a combination regimen. More Information. April 28, 2014","https://wayback.archive-it.org/7993/20170111064250/http%3A//www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm395156.htm"
"71","FDA approved siltuximab (Sylvant Injection Janssen Biotech, Inc.), for the treatment of patients with multicentric Castleman’s disease (MCD) who are human immunodeficiency virus (HIV-) -negative and human herpes virus -8 (HHV-8) -negative. More Information. April 23, 2014. ","https://wayback.archive-it.org/7993/20170111064250/http%3A//www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm394675.htm"
"72","FDA approved ramucirumab (Cyramza, Eli Lilly and Company) for use as a single agent for the treatment of patients with advanced or metastatic, gastric or gastroesophageal junction (GEJ) adenocarcinoma with disease progression on or after prior treatment with fluoropyrimidine- or platinum-containing chemotherapy. Ramucirumab is a recombinant monoclonal antibody of the IgG1 class that binds to vascular endothelial growth factor receptor-2 (VEGFR-2) and blocks the activation of the receptor. More Information. April 21, 2014","https://wayback.archive-it.org/7993/20170111064250/http%3A//www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm394260.htm"
"73","FDA approved ofatumumab (Arzerra Injection, for intravenous infusion; GlaxoSmithKline) in combination with chlorambucil, for the treatment of previously untreated patients with chronic lymphocytic leukemia (CLL), for whom fludarabine-based therapy is considered inappropriate. More Information. April 17, 2014","https://wayback.archive-it.org/7993/20170111064250/http%3A//www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm393823.htm"
"74","FDA granted accelerated approval to ibrutinib (IMBRUVICA, Pharmacyclics, Inc.) for the treatment of patients with chronic lymphocytic leukemia (CLL) who have received at least one prior therapy. Ibrutinib previously received accelerated approval on November 13, 2013 for the treatment of patients with mantle cell lymphoma who have received at least one prior therapy. More Information. February 12, 2014","https://wayback.archive-it.org/7993/20170111064250/http%3A//www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm385878.htm"
"75","FDA granted accelerated approval to trametinib (Mekinist tablets, GlaxoSmithKline, LLC) and dabrafenib (Tafinlar capsules, GlaxoSmithKline, LLC) for use in combination in the treatment of patients with unresectable or metastatic melanoma with a BRAF V600E or V600K mutation as detected by an FDA-approved test. More Information. January 10, 2014","https://wayback.archive-it.org/7993/20170111064250/http%3A//www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm381451.htm"
"76","FDA approved sorafenib (NEXAVAR tablets, Bayer Healthcare Pharmaceuticals Inc.) for the treatment of locally recurrent or metastatic, progressive, differentiated thyroid carcinoma (DTC) refractory to radioactive iodine treatment. Sorafenib was previously approved for treatment of renal cell carcinoma (2005) and hepatocellular carcinoma (2007) More Information. November 22, 2013","https://wayback.archive-it.org/7993/20170111064250/http%3A//www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm376547.htm"
"77","FDA granted regular approval for crizotinib (Xalkori, Pfizer, Inc.) capsules for the treatment of patients with metastatic non-small cell lung cancer (NSCLC) whose tumors are anaplastic lymphoma kinase (ALK)-positive as detected by an FDA-approved test. More Information. November 20, 2013","https://wayback.archive-it.org/7993/20170111064250/http%3A//www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm376058.htm"
"78","FDA granted accelerated approval to Ibrutinib (IMBRUVICA, Pharmacyclics, Inc.) for the treatment of patients with mantle cell lymphoma (MCL) who have received at least one prior therapy. More Information. November 13, 2013","https://wayback.archive-it.org/7993/20170111064250/http%3A//www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm374857.htm"
"79","FDA approved obinutuzumab (GAZYVA injection, for intravenous use, Genentech, Inc.; previously known as GA101) for use in combination with chlorambucil for the treatment of patients with previously untreated chronic lymphocytic leukemia (CLL). More Information. November 1, 2013","https://wayback.archive-it.org/7993/20170111064250/http%3A//www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm373263.htm"
"80","FDA has asked the manufacturer of the leukemia chemotherapy drug Iclusig (ponatinib) to suspend marketing and sales of Iclusig because of the risk of life-threatening blood clots and severe narrowing of blood vessels. More Information. October 31, 2013","https://wayback.archive-it.org/7993/20170111064250/http%3A//www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm373072.htm"
"81","FDA provided information on the availability of doxorubicin hydrochloride liposome injection to supply the U.S. market. More Information. October 8, 2013 ","https://wayback.archive-it.org/7993/20170111064250/http%3A//www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm370803.htm"
"82","FDA granted accelerated approval to pertuzumab injection (PERJETA, Genentech, Inc.) for use in combination with trastuzumab and docetaxel for the neoadjuvant treatment of patients with HER2-positive, locally advanced, inflammatory, or early stage breast cancer (either greater than 2 cm in diameter or node positive) as part of a complete treatment regimen for early breast cancer. More Information. September 30, 2013","https://wayback.archive-it.org/7993/20170111064250/http%3A//www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm370449.htm"
"83","FDA approved paclitaxel protein-bound particles (albumin-bound) (Abraxane for injectable suspension, Abraxis BioScience, LLC, a wholly owned subsidiary of Celgene Corporation), in combination with gemcitabine for the first-line treatment of patients with metastatic adenocarcinoma of the pancreas. More Information. September 6, 2013","https://wayback.archive-it.org/7993/20170111064250/http%3A//www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm367613.htm"
"84","FDA approved afatinib (Gilotrif tablets, Boehringer Ingelheim Pharmaceuticals, Inc.), for the first-line treatment of patients with metastatic non-small cell lung cancer (NSCLC) whose tumors have epidermal growth factor receptor (EGFR) exon 19 deletions or exon 21 (L858R) substitution mutations as detected by an FDA-approved test. The safety and efficacy of afatinib have not been established in patients whose tumors have other EGFR mutations. Concurrent with this action, FDA approved the therascreen EGFR RGQ PCR Kit (QIAGEN) for detection of EGFR exon 19 deletions or exon 21 (L858R) substitution mutations. More Information. July 12, 2013","https://wayback.archive-it.org/7993/20170111064250/http%3A//www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm360574.htm"
"85","FDA approved denosumab (Xgeva injection, for subcutaneous use, Amgen Inc.) for the treatment of adults and skeletally mature adolescents with giant cell tumor of bone that is unresectable or where surgical resection is likely to result in severe morbidity. More Information. June 13, 2013","https://wayback.archive-it.org/7993/20170111064250/http%3A//www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm356667.htm"
"86","FDA approved lenalidomide capsules (REVLIMID, Celgene Corporation), for the treatment of patients with mantle cell lymphoma (MCL) whose disease has relapsed or progressed after two prior therapies, one of which included bortezomib. More Information. June 5, 2013","https://wayback.archive-it.org/7993/20170111064250/http%3A//www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm355438.htm"
"87","FDA approved trametinib (MEKINIST tablet, GlaxoSmithKline, LLC), for the treatment of patients with unresectable or metastatic melanoma with BRAF V600E or V600K mutation as detected by an FDA-approved test. More Information. May 29, 2013","https://wayback.archive-it.org/7993/20170111064250/http%3A//www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm354478.htm"
"88","FDA approved dabrafenib (TAFINLAR capsule, GlaxoSmithKline, LLC), for the treatment of patients with unresectable or metastatic melanoma with BRAF V600E mutation as detected by an FDA-approved test. More Information. May 29, 2013","https://wayback.archive-it.org/7993/20170111064250/http%3A//www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm354477.htm"
"89","FDA approved radium Ra 223 dichloride (Xofigo Injection, Bayer HealthCare Pharmaceuticals Inc.) for the treatment of patients with castration-resistant prostate cancer, symptomatic bone metastases and no known visceral metastatic disease. Xofigo is an alpha-particle emitting radiotherapeutic drug which mimics calcium and forms complexes with hydroxyapatite at areas of increased bone turnover, such as bone metastases. More Information. May 15, 2013","https://wayback.archive-it.org/7993/20170111064250/http%3A//www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm352393.htm"
"90","FDA approved erlotinib (Tarceva, Astellas Pharma Inc.) for the first-line treatment of metastatic non-small cell lung cancer (NSCLC) patients whose tumors have epidermal growth factor receptor (EGFR) exon 19 deletions or exon 21 (L858R) substitution mutations. This indication for erlotinib is being approved concurrently with the cobas EGFR Mutation Test, a companion diagnostic test for patient selection. More Information. May 14, 2013","https://wayback.archive-it.org/7993/20170111064250/http%3A//www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm352317.htm"
"91","FDA approved ado-trastuzumab emtansine (KADCYLA for injection, Genentech, Inc.), for use as a single agent for the treatment of patients with HER2-positive, metastatic breast cancer who previously received trastuzumab and a taxane, separately or in combination. Patients should have either received prior therapy for metastatic disease or developed disease recurrence during or within six months of completing adjuvant therapy. More Information. February 22,2013","https://wayback.archive-it.org/7993/20170111064250/http%3A//www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm340913.htm"
"92","FDA granted accelerated approval to pomalidomide (POMALYST capsules, Celgene Corporation) for the treatment of patients with multiple myeloma who have received at least two prior therapies, including lenalidomide and bortezomib, and have demonstrated disease progression on or within 60 days of completion of the last therapy. More Information. February 8, 2013","https://wayback.archive-it.org/7993/20170111064250/http%3A//www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm339286.htm"
"93","FDA approved doxorubicin hydrochloride liposome injection (Sun Pharma Global FZE), a generic version of DOXIL Injection (doxorubicin hydrochloride liposome; Janssen Products, L.P.) for the treatment of ovarian cancer in patients whose disease has progressed or recurred after platinum-based chemotherapy and for AIDS-related Kaposi’s sarcoma after failure of prior systemic chemotherapy or intolerance to such therapy. More Information. February 4, 2013","https://wayback.archive-it.org/7993/20170111064250/http%3A//www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm338433.htm"
"94","FDA approved bevacizumab (Avastin, Genentech U.S., Inc.) for use in combination with fluoropyrimidine-irinotecan or fluoropyrimidine-oxaliplatin based chemotherapy for the treatment of patients with metastatic colorectal cancer (mCRC) whose disease has progressed on a first-line bevacizumab-containing regimen. More Information. January 23, 2013","https://wayback.archive-it.org/7993/20170111064250/http%3A//www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm336763.htm"
"95","FDA granted accelerated approval to ponatinib (Iclusig tablets, ARIAD Pharmaceuticals, Inc.) for the treatment of adult patients with chronic phase, accelerated phase, or blast phase chronic myeloid leukemia (CML) that is resistant or intolerant to prior tyrosine kinase inhibitor therapy or Philadelphia chromosome positive acute lymphoblastic leukemia (Ph+ALL) that is resistant or intolerant to prior tyrosine kinase inhibitor therapy. More Information21. December 17, 2012","https://wayback.archive-it.org/7993/20170111231726/http://www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm332368.htm"
"96","FDA approved an expanded indication for abiraterone acetate (ZytigaTablets, Janssen Biotech, Inc.) in combination with prednisone for the treatment of patients with metastatic castration-resistant prostate cancer. More Information22. December 10, 2012","https://wayback.archive-it.org/7993/20170111231726/http://www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm331628.htm"
"97","FDA approved cabozantinib (COMETRIQ capsules, Exelixis, Inc), for the treatment of patients with progressive metastatic medullary thyroid cancer (MTC). Cabozantinib is a small molecule that inhibits the activity of multiple tyrosine kinases, including RET, MET, and VEGF receptor 2. More Information23. November 29, 2012","https://wayback.archive-it.org/7993/20170111231726/http://www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm330213.htm"
"98","FDA granted accelerated approval to omacetaxine mepesuccinate, (SYNRIBO for Injection, for subcutaneous use, Teva Pharmaceutical Industries Ltd.), for the treatment of adult patients with chronic or accelerated phase chronic myeloid leukemia (CML) with resistance and/or intolerance to two or more tyrosine kinase inhibitors (TKIs). More Information24. October 26, 2012","https://wayback.archive-it.org/7993/20170111231726/http://www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm325990.htm"
"99","FDA approved a 90-minute infusion for rituximab (RituxanInjection, Genentech, Inc.) starting at Cycle 2 for patients with non-Hodgkin’s lymphoma (NHL) who did not experience a grade 3 or 4 infusion-related adverse reaction during Cycle 1. Patients with clinically significant cardiovascular disease and high circulating lymphocyte counts (>5000/mcL) are not recommended to receive the faster infusion. More Information25. October 19, 2012","https://wayback.archive-it.org/7993/20170111231726/http://www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm324890.htm"
"100","FDA expanded labeling to include the results of an additional trial evaluating the safety and efficacy of pemetrexed (ALIMTA, Eli Lilly and Company) for the initial treatment of patients with locally advanced or metastatic, non-squamous, non-small cell lung cancer followed by pemetrexed maintenance in patients whose disease has not progressed after four cycles of platinum and pemetrexed as first-line chemotherapy. More Information26. October 17, 2012","https://wayback.archive-it.org/7993/20170111231726/http://www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm324239.htm"
"101","FDA approved paclitaxel protein-bound particles for injectable suspension, albumin-bound (ABRAXANE for Injectable Suspension; Abraxis Bioscience a wholly owned subsidiary of Celgene Corporation) for use in combination with carboplatin for the initial treatment of patients with locally advanced or metastatic non-small cell lung cancer (NSCLC) who are not candidates for curative surgery or radiation therapy. More Information27. October 11, 2012","https://wayback.archive-it.org/7993/20170111231726/http://www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm323668.htm"
"102","FDA approved regorafenib (Stivarga tablets, Bayer HealthCare Pharmaceuticals, Inc.), for the treatment of patients with metastatic colorectal cancer (mCRC) who have been previously treated with fluoropyrimidine-, oxaliplatin-, and irinotecan-based chemotherapy, an anti-VEGF therapy, and, if KRAS wild type, an anti-EGFR therapy. More Information28. September 27, 2012","https://wayback.archive-it.org/7993/20170111231726/http://www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm321378.htm"
"103","FDA approved bosutinib tablets (Bosulif, Pfizer, Inc.) for the treatment of chronic, accelerated, or blast phase Philadelphia chromosome positive (Ph+) chronic myelogenous leukemia (CML) in adult patients with resistance or intolerance to prior therapy. More Information.29 September 4, 2012","https://wayback.archive-it.org/7993/20170111231726/http://www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm318203.htm"
"104","FDA approved enzalutamide (XTANDICapsules, Medivation, Inc. and Astellas Pharma US, Inc.), for the treatment of patients with metastatic castration-resistant prostate cancer who have previously received docetaxel. More Information30. August 31, 2012","https://wayback.archive-it.org/7993/20170111231726/http://www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm317997.htm"
"105","FDA granted accelerated approval for everolimus tablets for oral suspension (Afinitor Disperz, Novartis Pharmaceuticals Corp.) for the treatment of pediatric and adult patients with tuberous sclerosis complex (TSC) who have subependymal giant cell astrocytoma (SEGA) that requires therapeutic intervention but cannot be curatively resected. More Information31. August 30, 2012","https://wayback.archive-it.org/7993/20170111231726/http://www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm317490.htm"
"106","FDA granted accelerated approval for vinCRIStine sulfate LIPOSOME injection (Marqibo, Talon Therapeutics, Inc.) for the treatment of adult patients with Philadelphia chromosome-negative (Ph-) acute lymphoblastic leukemia (ALL) in second or greater relapse or whose disease has progressed following two or more anti-leukemia therapies. More Information32. August 9, 2012","https://wayback.archive-it.org/7993/20170111231726/http://www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm315111.htm"
"107","FDA approved ziv-aflibercept injection (ZALTRAP, Sanofi U.S., Inc.) for use in combination with 5-fluorouracil, leucovorin, irinotecan (FOLFIRI) for the treatment of patients with metastatic colorectal cancer (mCRC) that is resistant to or has progressed following an oxaliplatin containing regimen. More Information33. August 3, 2012","https://wayback.archive-it.org/7993/20170111231726/http://www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm314438.htm"
"108","FDA approved everolimus tablets (Afinitor®, Novartis Pharmaceuticals Corporation) for the treatment of postmenopausal women with advanced hormone receptor-positive, HER2-negative breast cancer in combination with exemestane, after failure of treatment with letrozole or anastrozole. More Information.34 July 20, 2012","https://wayback.archive-it.org/7993/20170111231726/http://www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm313008.htm"
"109","FDA granted accelerated approval to carfilzomib injection (Kyprolis, Onyx Pharmaceuticals), for the treatment of patients with multiple myeloma who have received at least two prior therapies, including bortezomib and an immunomodulatory agent, and have demonstrated disease progression on or within 60 days of the completion of the last therapy. More Information35. July 20, 2012","https://wayback.archive-it.org/7993/20170111231726/http://www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm312945.htm"
"110","FDA granted approval to cetuximab (Erbitux, ImClone LLC, a wholly owned subsidiary of Eli Lilly and Co) for use in combination with FOLFIRI (irinotecan, 5-fluorouracil, leucovorin) for first-line treatment of patients with K-ras mutation-negative (wild-type), EGFR-expressing metastatic colorectal cancer (mCRC) as determined by FDA-approved tests for this use.
FDA also approved the Therascreen KRAS RGQ PCR Kit (QIAGEN Manchester, Ltd) concurrent with this cetuximab approval. More Information36. July 9, 2012","https://wayback.archive-it.org/7993/20170111231726/http://www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm310933.htm"
"111","FDA approved pertuzumab injection (PERJETA, Genentech, Inc.) for use in combination with trastuzumab and docetaxel for the treatment of patients with HER2-positive metastatic breast cancer who have not received prior anti-HER2 therapy or chemotherapy for metastatic disease. Pertuzumab is a recombinant humanized monoclonal antibody that targets the extracellular dimerization domain (Subdomain II) of HER2, and thereby blocks ligand-dependent heterodimerization of HER2 with other HER family members, including EGFR, HER3 and HER4. More Information37. June 8, 2012","https://wayback.archive-it.org/7993/20170111231726/http://www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm307592.htm"
"112","FDA approved pazopanib tablets (VOTRIENT, a registered Trademark of GlaxoSmithKline) for the treatment of patients with advanced soft tissue sarcoma (STS) who have received prior chemotherapy. The efficacy of pazopanib for the treatment of patients with adipocytic STS or gastrointestinal stromal tumors (GIST) has not been demonstrated. More Information38. April 26, 2012 ","https://wayback.archive-it.org/7993/20170111231726/http://www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm302090.htm"
"113","FDA granted accelerated approval to everolimus (Afinitor tablets, Novartis) for the treatment of adults with renal angiomyolipoma, associated with tuberous sclerosis complex (TSC), who do not require immediate surgery. More Information39. April 26, 2012","https://wayback.archive-it.org/7993/20170111231726/http://www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm302081.htm"
"114","FDA announced major actions taken to bolster the supply of Doxil (Janssen Research and Development LLC) and preservative-free formulations of methotrexate. In response to the critical shortage of Doxil (doxorubicin hydrochloride liposome injection) effective immediately FDA is exercising its enforcement discretion for the temporary importation and distribution of Sun Pharma Global's Lipodox. More Information40 February 21, 2012","https://wayback.archive-it.org/7993/20170111231726/http://www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm292721.htm"
"115","FDA granted regular approval for imatinib mesylate tablets (Gleevec, Novartis Pharmaceuticals) for the adjuvant treatment of adult patients following complete gross resection of Kit (CD117) positive Gastrointestinal Stromal Tumors (GIST). Accelerated approval for this indication was granted in December 2008. Labeling is also revised to include the results of a randomized trial demonstrating that recurrence-free survival (RFS) and overall survival (OS) were improved by continuing adjuvant imatinib therapy to 36 months. More Information41 (January 31, 2012)","https://wayback.archive-it.org/7993/20170111231726/http://www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm289789.htm"
"116","FDA approved vismodegib (ERIVEDGE Capsule, Genentech, Inc.) for the treatment of adults with metastatic basal cell carcinoma or with locally advanced basal cell carcinoma that has recurred following surgery or who are not candidates for surgery, and who are not candidates for radiation. More Information42 (January 30, 2012)","https://wayback.archive-it.org/7993/20170111231726/http://www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm289571.htm"
"117","FDA approved axitinib tablets (Inlyta, Pfizer, Inc.) for the treatment of advanced renal cell carcinoma after failure of one prior systemic therapy. More Information43 (January 27, 2012)","https://wayback.archive-it.org/7993/20170111231726/http://www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm289439.htm"
"118","FDA approved glucarpidase injection (Voraxaze, BTG International Inc.) for the treatment of toxic plasma methotrexate concentrations (> 1 μmol/L) in patients with delayed methotrexate clearance due to impaired renal function. More Information44 (January 17, 2012)","https://wayback.archive-it.org/7993/20170111231726/http://www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm288016.htm"
"119","FDA has approved changes to the package inserts for methotrexate products for intravenous administration. Additional information has been added to the WARNING section of the Label. More Information45 (December 21, 2011)","https://wayback.archive-it.org/7993/20170111231727/http://www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm284421.htm"
"120","FDA approved changes to the Risk Evaluation and Mitigation Strategies (REMS) for romiplostim (Nplate for subcutaneous injection, Amgen Inc.) and eltrombopag (Promacta tablets, GlaxoSmithKline LLC) to remove the restricted distribution programs and the safety reporting requirements that were part of the REMS. Prescriber, institution, pharmacy, and patient enrollment and these data collection requirements are no longer necessary. More Information46 (December 6, 2011)","https://wayback.archive-it.org/7993/20170111231727/http://www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm282519.htm"
"121","FDA approved asparaginase Erwinia chrysanthemi [Erwinaze, injection, EUSA Pharma (USA), Inc.] as a component of a multi-agent chemotherapeutic regimen for the treatment of patients with acute lymphoblastic leukemia (ALL) who have developed hypersensitivity to E. coli-derived asparaginase. More Information47 (November 18, 2011)","https://wayback.archive-it.org/7993/20170111231727/http://www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm280543.htm"
"122","FDA approved ruxolitinib (Jakafi oral tablets, Incyte Corporation) for the treatment of intermediate and high risk myelofibrosis, including primary myelofibrosis, post-polycythemia vera myelofibrosis and post-essential thrombocythemia myelofibrosis. Results of two randomized controlled trials in patients with intermediate or high risk myelofibrosis comparing ruxolitinib to placebo (Study 1) or to best available therapy (Study 2) were the basis of approval. More Information48 (November 16, 2011)","https://wayback.archive-it.org/7993/20170111231727/http://www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm280155.htm"
"123","FDA approved cetuximab (Erbitux, ImClone LLC, a wholly-owned subsidiary of Eli-Lilly and Company) in combination with platinum-based therapy plus 5-florouracil (5-FU) for the first-line treatment of patients with recurrent locoregional disease and/or metastatic squamous cell carcinoma of the head and neck (SCCHN). More Information49 (November 7, 2011)","https://wayback.archive-it.org/7993/20170111231727/http://www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm278957.htm"
"124","FDA granted accelerated approval to deferiprone (Ferriprox Tablets, ApoPharma, Inc.), an oral iron chelator for the treatment of patients with transfusional iron overload due to thalassemia syndromes when current chelation therapy is inadequate. More Information50 (October 14, 2011)","https://wayback.archive-it.org/7993/20170111231727/http://www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm275836.htm"
"125","Changes in bevacizumab (Avastin, Genentech, Inc.) package insert regarding: risk of ovarian failure, osteonecrosis of the jaw, risk of venous thromboembolic event (VTE) and bleeding in patients receiving anticoagulation therapy after first VTE event. More Information51 (September 30, 2011)","https://wayback.archive-it.org/7993/20170111231727/http://www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm274394.htm"
"126","FDA granted accelerated approval for the use of eculizumab (Soliris, Alexion, Inc.) for the treatment of pediatric and adult patients with atypical hemolytic uremic syndrome (aHUS). More Information52 (September 23, 2011)","https://wayback.archive-it.org/7993/20170111231727/http://www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm273089.htm"
"127","FDA granted approval for denosumab (Prolia, Amgen Inc.) as a treatment to increase bone mass in patients at high risk for fracture receiving androgen deprivation therapy (ADT) for nonmetastatic prostate cancer or adjuvant aromatase inhibitor (AI) therapy for breast cancer. In men with nonmetastatic prostate cancer, denosumab also reduced the incidence of vertebral fracture. More Information53 (September 16, 2011)","https://wayback.archive-it.org/7993/20170111231727/http://www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm272420.htm"
